sku,work_center
106030251,25000001
106030258,25000002
106030269,25000002
106030292,25000002
106030313,25000002
106030348,25000002
106030375,25000001
106030385,25000001
106030386,25000001
106030402,25000001
106030497,25000001
106030513,25000001
106030533,25000001
106030544,25000001
106030560,25000001
106030726,25000001
106030759,25000001
106030761,25000001
106030769,25000001
106030774,25000001
106030780,25000001
106030803,25000001
106030903,25000001
106030907,25000001
106030910,25000001
106030955,25000001
106030959,25000001
106030983,25000002
106030988,25000001
106032001,25000001
106032017,25000001
106032021,25000001
106032022,25000001
106032024,25000001
106032060,25000002
106032096,25000001
106032099,25000002
106032106,25000001
106032107,25000002
106032116,25000002
106032135,25000002
106032171,25000001
106032179,25000002
106032201,25000002
106032419,25000001
106032420,25000001
106032421,25000001
106032422,25000001
106032423,25000001
106032427,25000002
106032428,25000002
106032429,25000002
106032432,25000002
106032461,25000001
106032462,25000001
106032481,25000001
106032535,25000001
106032538,25000001
106032587,25000001
106032601,25000001
106032612,25000001
106032618,25000001
106032645,25000002
106032646,25000001
106032649,25000001
106032653,25000001
106032654,25000001
106032655,25000001
106032670,25000001
106032755,25000002
106032756,25000002
106032757,25000001
106032758,25000001
106032759,25000002
106032777,25000001
106032827,25000001
106032836,25000002
106032837,25000002
106032839,25000001
106032846,25000002
106032848,25000001
106032849,25000001
106032883,25000002
106032889,25000001
106032915,25000002
106032933,25000001
106032941,25000001
106032946,25000002
106032962,25000002
106032974,25000001
106033092,25000001
106033105,25000001
106033450,25000002
106033464,25000001
106033547,25000002
106033550,25000002
106033579,25000001
106033603,25000001
106033606,25000002
106033612,25000002
106035003,25000002
106035012,25000002
106035061,25000001
106035062,25000001
106035097,25000002
106035260,25000001
106035292,25000002
106035294,25000002
106035302,25000002
106035303,25000002
106035315,25000001
106035317,25000001
106035361,25000001
106035370,25000001
106035394,25000002
106035395,25000002
106035406,25000001
106035411,25000002
106035412,25000001
106035421,25000002
106035430,25000002
106035431,25000001
106035432,25000001
106035433,25000002
106035449,25000001
106035463,25000002
106035566,25000001
106035590,25000001
106035629,25000002
106035633,25000002
106035637,25000002
106035638,25000002
106035639,25000002
106035640,25000002
106035643,25000002
106035647,25000001
106035681,25000001
106035684,25000002
106035685,25000002
106035686,25000002
106035687,25000002
106035689,25000002
106035691,25000002
106035692,25000002
106035693,25000001
106035694,25000001
106035695,25000002
106035698,25000001
106035699,25000001
106035717,25000002
106035725,25000001
106035747,25000002
106035750,25000002
106035751,25000002
106035761,25000001
106035776,25000001
106035807,25000001
106035808,25000001
106035809,25000001
106035810,25000002
106035811,25000002
106035812,25000002
106035814,25000001
106035816,25000001
106035819,25000001
106035822,25000001
106035830,25000001
106035863,25000002
106035864,25000001
106035869,25000001
106035870,25000001
106035872,25000001
106035875,25000001
106035877,25000001
106035878,25000001
106035898,25000001
106035909,25000002
106035917,25000001
106035927,25000001
106035928,25000001
106035929,25000001
106035951,25000002
106035952,25000001
106035957,25000001
106035963,25000001
106035965,25000001
106035966,25000001
106035982,25000001
106035991,25000001
106036001,25000001
106036014,25000001
106036021,25000001
106036060,25000002
106036062,25000001
106036066,25000001
106036067,25000001
106036068,25000002
106036072,25000001
106036073,25000001
106036088,25000001
106036089,25000001
106036090,25000001
106036091,25000001
106036092,25000001
106036093,25000001
106036099,25000001
106036104,25000002
106036117,25000001
106036123,25000002
106036125,25000002
106036127,25000002
106036130,25000002
106036131,25000002
106036139,25000002
106036213,25000002
106036254,25000002
106036266,25000001
106036267,25000001
106036271,25000001
106036275,25000001
106036276,25000002
106036285,25000002
106036299,25000001
106036301,25000002
106036308,25000001
106036322,25000001
106036325,25000002
106036334,25000001
106036338,25000001
106036342,25000001
106036343,25000001
106036356,25000002
106036397,25000001
106036408,25000002
106036428,25000001
106036429,25000001
106036430,25000001
106036457,25000002
106036473,25000001
106036474,25000001
106036481,25000001
106036498,25000002
106036508,25000002
106036513,25000001
106036525,25000002
106036526,25000002
106036542,25000002
106036544,25000001
106036572,25000001
106036584,25000002
106036586,25000001
106036587,25000001
106036588,25000001
106036589,25000001
106036619,25000001
106036620,25000002
106036621,25000002
106036622,25000002
106036644,25000001
106036655,25000001
106036658,25000002
106036660,25000002
106036662,25000001
106036663,25000002
106036664,25000001
106036681,25000002
106036685,25000002
106036687,25000002
106036688,25000001
106036689,25000002
106036694,25000001
106036695,25000002
106036698,25000002
106036701,25000002
106036702,25000002
106036704,25000002
106036706,25000002
106036707,25000002
106036708,25000002
106036710,25000002
106036711,25000001
106036713,25000002
106036714,25000001
106036715,25000001
106036716,25000001
106036725,25000002
106036729,25000002
106036730,25000002
106036731,25000002
106036732,25000002
106036733,25000002
106036737,25000002
106036743,25000001
106036750,25000001
106036752,25000001
106036753,25000001
106036754,25000001
106036755,25000001
106036789,25000001
106036790,25000001
106040197,25000001
106040198,25000001
106040199,25000001
106040200,25000001
106040201,25000001
106040274,25000002
106040277,25000001
106040279,25000001
106040282,25000002
106040285,25000001
106040300,25000002
106040326,25000001
106040333,25000002
106040340,25000002
106040343,25000002
106040351,25000002
106040365,25000002
106040366,25000001
106040367,25000001
106040384,25000001
106040431,25000002
106040510,25000002
106040530,25000002
106040707,25000002
106040708,25000002
106040725,25000001
106040812,25000001
106040846,25000002
106040869,25000001
106040907,25000001
106040909,25000001
106040972,25000002
106041004,25000001
106041023,25000001
106041043,25000002
106041057,25000001
106041058,25000002
106041059,25000001
106041060,25000001
106041070,25000001
106041160,25000002
106041161,25000002
106041162,25000002
106041196,25000002
106041236,25000001
106041240,25000002
106041261,25000002
106041262,25000002
106041279,25000001
106041280,25000001
106041286,25000001
106041337,25000001
106041340,25000001
106041341,25000001
106041380,25000001
106041396,25000002
106041414,25000001
106041450,25000001
106041451,25000001
106041506,25000001
106041544,25000002
106041547,25000001
106041556,25000002
106041591,25000001
106041598,25000001
106041635,25000001
106041644,25000001
106041659,25000002
106041684,25000001
106041703,25000001
106041770,25000001
106041771,25000002
106041777,25000002
106041788,25000002
106041813,25000002
106041904,25000001
106041940,25000002
106041955,25000001
106041965,25000001
106041997,25000001
106042035,25000002
106042288,25000002
106042289,25000002
106042290,25000002
106042291,25000001
106042292,25000001
106042293,25000001
106042295,25000002
106042372,25000002
106042497,25000001
106042764,25000002
106042772,25000002
106042797,25000001
106042799,25000002
106042826,25000001
106042883,25000001
106042918,25000002
106042929,25000001
106043007,25000002
106043019,25000001
106043061,25000002
106043075,25000001
106043076,25000001
106043082,25000001
106043083,25000001
106043092,25000001
106043111,25000002
106043151,25000001
106043176,25000002
106043177,25000001
106043181,25000001
106043311,25000002
106043318,25000002
106043331,25000002
106043338,25000002
106043344,25000001
106043413,25000001
106043414,25000002
106043416,25000002
106043417,25000002
106043419,25000001
106043426,25000002
106043427,25000002
106043444,25000001
106043455,25000001
106043456,25000001
106043458,25000001
106043462,25000001
106043472,25000002
106043502,25000001
106043508,25000001
106043525,25000001
106043526,25000001
106043527,25000001
106043535,25000001
106043536,25000001
106043537,25000001
106043538,25000001
106043539,25000001
106043540,25000001
106043554,25000001
106043555,25000001
106043602,25000001
106043604,25000001
106043646,25000002
106043647,25000001
106043692,25000001
106043797,25000002
106043811,25000001
106043823,25000001
106043827,25000001
106043847,25000001
106043923,25000001
106043931,25000001
106043936,25000001
106043937,25000001
106043938,25000001
106043939,25000001
106043940,25000001
106043962,25000001
106043967,25000001
106043968,25000001
106043976,25000002
106044014,25000001
106044017,25000002
106044019,25000001
106044020,25000001
106044047,25000001
106044048,25000002
106044049,25000001
106044050,25000001
106044054,25000002
106044066,25000001
106044079,25000001
106044096,25000001
106044169,25000001
106044171,25000001
106044173,25000001
106044175,25000001
106044176,25000001
106044244,25000001
106044246,25000001
106044247,25000001
106044248,25000001
106044255,25000002
106044256,25000002
106044377,25000002
106044486,25000001
106044494,25000001
106044495,25000001
106044498,25000001
106044501,25000001
106044528,25000001
106044652,25000001
106044750,25000001
106044935,25000002
106044938,25000002
106044942,25000002
106044946,25000002
106044947,25000002
106044948,25000002
106044949,25000002
106044967,25000002
106044969,25000002
106044971,25000002
106044972,25000002
106044977,25000001
106044978,25000001
106044979,25000001
106044980,25000001
106044988,25000002
106045009,25000001
106045038,25000001
106045072,25000002
106045073,25000002
106045075,25000002
106045076,25000002
106045077,25000002
106045079,25000002
106045080,25000002
106045081,25000002
106045082,25000002
106045085,25000002
106045086,25000002
106045091,25000001
106045092,25000001
106045093,25000002
106045094,25000002
106045095,25000002
106045135,25000001
106045136,25000001
106045137,25000001
106045138,25000001
106045148,25000001
106045194,25000002
106045285,25000001
106045290,25000001
106045298,25000001
106045299,25000001
106045300,25000002
106045306,25000001
106045374,25000002
106045375,25000002
106045376,25000002
106045377,25000002
106045392,25000002
106045494,25000001
106045495,25000001
106045496,25000001
106045497,25000001
106045513,25000001
106045514,25000001
106045515,25000002
106045560,25000001
106045752,25000001
106045755,25000001
106045756,25000001
106045758,25000001
106045760,25000001
106045761,25000001
106045762,25000001
106045784,25000002
106045801,25000002
106045818,25000002
106045824,25000001
106045825,25000001
106045827,25000001
106045835,25000002
106045836,25000002
106045860,25000002
106045863,25000002
106045865,25000001
106045866,25000001
106045867,25000001
106045868,25000001
106045869,25000001
106045905,25000001
106045907,25000001
106045984,25000002
106045985,25000002
106045986,25000002
106045987,25000002
106046044,25000001
106046196,25000002
106046242,25000002
106046243,25000001
106046339,25000001
106046341,25000001
106046352,25000001
106046353,25000001
106046356,25000002
106046357,25000002
106046358,25000002
106250004,25000001
106250021,25000001
106250045,25000001
106250092,25000001
106250156,25000001
106250158,25000001
106250161,25000001
106250242,25000001
106250243,25000001
106250244,25000001
106250245,25000001
106250309,25000001
106250384,25000001
106250385,25000001
106250386,25000001
106250400,25000002
106250413,25000001
106250418,25000002
106250422,25000002
106250428,25000002
106250440,25000001
106250441,25000001
106250495,25000001
106250549,25000001
106250550,25000001
106250717,25000002
106250720,25000002
106250721,25000002
106250722,25000002
106250723,25000002
106250724,25000002
106250725,25000002
106250727,25000001
106250728,25000001
106250732,25000002
106250746,25000002
106250747,25000002
106250748,25000002
106250749,25000002
106250795,25000001
106250847,25000001
106250848,25000001
106250852,25000001
106250853,25000001
106250866,25000001
106250989,25000002
106251020,25000001
106251026,25000001
106251028,25000001
106251029,25000001
106251034,25000002
106251043,25000001
106251045,25000001
106251069,25000002
106251075,25000002
106251077,25000002
106251081,25000002
106251084,25000002
106251085,25000002
106251086,25000002
106251087,25000002
106251089,25000002
106251090,25000002
106251093,25000001
106251127,25000002
106251128,25000002
106251189,25000001
106251192,25000001
106251194,25000001
106251237,25000002
106251284,25000001
106251293,25000001
106251303,25000002
106251348,25000001
106251349,25000002
106251383,25000001
106257002,25000001
106257009,25000001
106257010,25000001
106257011,25000001
106257012,25000001
106257026,25000001
106257037,25000001
106257039,25000002
106257044,25000002
106257055,25000001
106257111,25000001
106257238,25000001
106257240,25000001
106257243,25000001
106257248,25000001
106257278,25000001
106257279,25000001
106257280,25000001
106257281,25000001
106257366,25000001
106257367,25000001
106257405,25000001
106257406,25000001
106257459,25000002
106257487,25000001
106257488,25000001
106257489,25000001
106257497,25000002
106257617,25000002
106257618,25000002
106257639,25000001
106257642,25000002
106257685,25000001
106257686,25000001
106257728,25000001
106257741,25000002
106257750,25000002
106257753,25000001
106257757,25000001
106257770,25000001
106257788,25000001
106257789,25000001
106257790,25000002
106257797,25000001
106257915,25000002
106257918,25000002
106257931,25000002
106257940,25000001
106257941,25000001
106257956,25000002
106257957,25000002
106257965,25000001
106258010,25000002
106258017,25000001
106258018,25000001
106258019,25000001
106258020,25000001
106258021,25000001
106258023,25000001
106258024,25000001
106258026,25000001
106258027,25000001
106258028,25000002
106258030,25000002
106258053,25000001
106258054,25000001
106258055,25000001
106258056,25000002
106258117,25000002
106258118,25000001
106258119,25000001
106258120,25000001
106258126,25000001
106258138,25000002
106258151,25000002
106258153,25000002
106258154,25000002
106258155,25000002
106258156,25000002
106258161,25000001
106258163,25000002
106258170,25000002
106258174,25000002
106258177,25000002
106258179,25000001
106258180,25000001
106258183,25000002
106258197,25000001
106258200,25000001
106258201,25000001
106258216,25000002
106258217,25000002
106258218,25000002
106258219,25000002
106258220,25000002
106258222,25000002
106258223,25000002
106258224,25000002
106258228,25000002
106258229,25000002
106258230,25000002
106258233,25000001
106258250,25000002
106258255,25000002
106258259,25000002
106258261,25000001
106258274,25000001
106258280,25000001
106258286,25000002
106258287,25000002
106258293,25000002
106258294,25000002
106258299,25000001
106258300,25000002
106258301,25000001
106258303,25000001
106258305,25000002
106258310,25000002
106258316,25000001
106258317,25000001
106258318,25000001
106258319,25000001
106258322,25000001
106258323,25000001
106258324,25000001
106258325,25000001
106258326,25000001
106258329,25000001
106258330,25000001
106258331,25000002
106258332,25000001
106258334,25000001
106258335,25000001
106258336,25000001
106258337,25000001
106258338,25000001
106258339,25000001
106258343,25000001
106258344,25000001
106258345,25000002
106258354,25000002
106258362,25000001
106258363,25000001
106258364,25000001
106258366,25000002
106258367,25000002
106258368,25000002
106258369,25000002
106258370,25000002
106258380,25000002
106258382,25000002
106258383,25000002
106258391,25000001
106258392,25000001
106258396,25000001
106258397,25000001
106258402,25000001
106258403,25000002
106258414,25000002
106258415,25000001
106258419,25000002
106258420,25000002
106258421,25000001
106258423,25000002
106258424,25000002
106258432,25000002
106258434,25000002
106258437,25000002
106258438,25000001
106258439,25000001
106258468,25000002
106258472,25000002
106258477,25000002
106258481,25000002
106258492,25000002
106258497,25000001
106258498,25000001
106258499,25000002
106258500,25000001
106258520,25000002
106258521,25000002
106258522,25000002
106258523,25000002
106258536,25000001
106258538,25000001
106258539,25000001
106258540,25000001
106258549,25000001
106258554,25000001
106300505,25000001
106300549,25000001
106300582,25000002
106300630,25000002
106300631,25000002
106300687,25000002
106300699,25000001
106300712,25000001
106300736,25000002
106300802,25000002
106300812,25000002
106300834,25000002
106300866,25000001
106300867,25000001
106300879,25000002
106300881,25000002
106300882,25000002
106300883,25000002
106300884,25000002
106300886,25000002
106300888,25000001
106300969,25000002
106300984,25000001
106301011,25000001
106301014,25000001
106301015,25000001
106301052,25000001
106301060,25000002
106301062,25000002
106301110,25000001
106301111,25000002
106301117,25000002
106301118,25000002
106301119,25000002
106301120,25000002
106301121,25000002
106301134,25000001
106301135,25000001
106301153,25000002
106301168,25000002
106301169,25000002
106301172,25000002
106301173,25000002
106301174,25000002
106301180,25000002
106301209,25000002
106301220,25000001
106301513,25000002
106301540,25000002
106301542,25000002
106301549,25000001
106301553,25000002
106301554,25000002
106301556,25000001
106301627,25000001
106301671,25000001
106301748,25000002
106301749,25000002
106301763,25000001
106301899,25000001
106301933,25000001
106301956,25000001
106301991,25000001
106302056,25000002
106302057,25000002
106302073,25000001
106302074,25000001
106302092,25000002
106302122,25000002
106302126,25000002
106302156,25000001
106302199,25000001
106302223,25000001
106302225,25000002
106302246,25000002
106302264,25000001
106302265,25000001
106302289,25000001
106302306,25000002
106302472,25000001
106302473,25000001
106302481,25000001
106302482,25000001
106302487,25000001
106302530,25000002
106302546,25000001
106302559,25000001
106302562,25000001
106302564,25000001
106302565,25000001
106302566,25000001
106302567,25000001
106302568,25000002
106302590,25000001
106302591,25000002
106302692,25000002
106302755,25000001
106302756,25000001
106302758,25000001
106302759,25000001
106302760,25000001
106302761,25000002
106302762,25000002
106302763,25000001
106302764,25000001
106302765,25000001
106302766,25000001
106302767,25000002
106302791,25000001
106302792,25000001
106302793,25000001
106302794,25000001
106302797,25000001
106302798,25000001
106302823,25000002
106302826,25000002
106302842,25000001
106302917,25000002
106302931,25000001
106302934,25000002
106302935,25000002
106302936,25000002
106302937,25000002
106302938,25000002
106302939,25000001
106302940,25000001
106302971,25000001
106302987,25000001
106303068,25000002
106303092,25000001
106303219,25000002
106303220,25000002
106303223,25000001
106303224,25000001
106303225,25000001
106303226,25000002
106303227,25000002
106303229,25000002
106303230,25000002
106303233,25000001
106303319,25000001
106303320,25000001
106303321,25000001
106303322,25000001
106303323,25000001
106303324,25000001
106303325,25000001
106303446,25000002
106303448,25000001
106303473,25000001
106303480,25000001
106303494,25000002
106303571,25000001
106303572,25000001
106303573,25000001
106303614,25000002
106303615,25000002
106303618,25000001
106303619,25000002
106303621,25000002
106303624,25000002
106303625,25000002
106303637,25000001
106303655,25000001
106303657,25000001
106303658,25000001
106303663,25000001
106303669,25000001
106303713,25000002
106303768,25000002
106303769,25000001
106303770,25000001
106303776,25000001
106303864,25000001
106303923,25000002
106303966,25000001
106304057,25000001
106304061,25000001
106304081,25000001
106304082,25000001
106304100,25000002
106304225,25000002
106304242,25000001
106304243,25000001
106304262,25000001
106304263,25000001
106304264,25000001
106304265,25000002
106304266,25000002
106304272,25000001
106304290,25000001
106304291,25000001
106304292,25000001
106304293,25000001
106304328,25000002
106304329,25000002
106304330,25000002
106304331,25000002
106304332,25000002
106304347,25000001
106304348,25000001
106304353,25000001
106304354,25000001
106304363,25000001
106304370,25000001
106304427,25000002
106304429,25000002
106304432,25000002
106304490,25000001
106304491,25000001
106304492,25000001
106304493,25000001
106304494,25000001
106304495,25000001
106304496,25000001
106304497,25000001
106304498,25000002
106304534,25000001
106304548,25000001
106304549,25000002
106304558,25000002
106304573,25000001
106304574,25000001
106304575,25000001
106304625,25000001
106304652,25000001
106304653,25000001
106304662,25000001
106304679,25000001
106304680,25000001
106304681,25000001
106304682,25000001
106304684,25000001
106304685,25000001
106304686,25000001
106304687,25000001
106304699,25000002
106500901,25000002
106500925,25000002
109004172,25000001
109004173,25000001
109004174,25000001
109004175,25000001
109004176,25000001
109004177,25000001
109004178,25000001
109004179,25000001
109004180,25000001
109004181,25000001
109004182,25000001
109004183,25000001
109004184,25000001
109004185,25000001
109004186,25000001
109004187,25000001
109004188,25000001
109004189,25000001
109004190,25000001
109004191,25000001
109004192,25000001
109004193,25000001
109004194,25000001
109004195,25000001
109004196,25000001
109004197,25000001
109004198,25000001
109004199,25000001
109004200,25000001
109004201,25000001
109004202,25000001
109004203,25000001
109004204,25000001
109004205,25000001
109004206,25000001
109004207,25000002
109004208,25000001
109004209,25000001
109004210,25000002
109004211,25000001
109004212,25000002
109004213,25000001
109004214,25000001
109004216,25000001
109004217,25000001
109004219,25000001
109004220,25000001
109004221,25000001
109004222,25000001
109004223,25000001
109004224,25000001
109004225,25000002
109004226,25000001
109004227,25000001
109004228,25000001
109004229,25000001
109004230,25000001
109004231,25000001
109004232,25000002
109004233,25000001
109004234,25000002
109004235,25000002
109004236,25000001
109004237,25000001
109004238,25000001
109004240,25000001
109004241,25000001
109004242,25000001
109004243,25000001
109004244,25000001
109004245,25000001
109004246,25000001
109004247,25000001
109004248,25000001
109004249,25000001
109004250,25000001
109004251,25000001
109004252,25000001
109004253,25000001
109004254,25000001
109004255,25000001
109004256,25000001
109004257,25000001
109004258,25000001
109004259,25000001
109004260,25000001
109004261,25000001
109004262,25000001
109004263,25000001
109004264,25000001
109004265,25000001
109004266,25000001
109004267,25000001
109004268,25000001
109004269,25000001
109004270,25000001
109004271,25000001
109004272,25000001
109004273,25000001
109004274,25000001
109004275,25000001
109004276,25000001
109004277,25000001
109004278,25000001
109004279,25000001
109004280,25000001
109004281,25000001
109004282,25000001
109004283,25000001
109004284,25000001
109004285,25000001
109004286,25000001
109004287,25000001
109004288,25000001
109004289,25000001
109004290,25000001
109004291,25000001
109004292,25000001
109004293,25000001
109004294,25000001
109004295,25000001
109004298,25000001
109004299,25000001
109004301,25000001
109004302,25000001
109004303,25000001
109004304,25000001
109004307,25000001
109004308,25000001
109004312,25000001
109004314,25000001
109004315,25000001
109004316,25000001
109004317,25000001
109004318,25000001
109004319,25000001
109004320,25000001
109004321,25000001
109004322,25000001
109004323,25000001
109004324,25000001
109004325,25000001
109004326,25000001
109004327,25000001
109004328,25000001
109004329,25000001
109004330,25000001
109004331,25000001
109004332,25000001
109004335,25000001
109004336,25000001
109004337,25000001
109004338,25000001
109004339,25000001
109004340,25000001
109004341,25000001
109004342,25000001
109004343,25000001
109004344,25000001
109004345,25000001
109004346,25000001
109004347,25000001
109004348,25000001
109004349,25000001
109004350,25000001
109004351,25000001
109004353,25000001
109004354,25000001
109004355,25000001
109004356,25000001
109004357,25000001
109004358,25000001
109004359,25000001
109004360,25000001
109004361,25000001
109004362,25000001
109004363,25000001
109004364,25000001
109004365,25000001
109004366,25000001
109004367,25000001
109004368,25000001
109004369,25000001
109004370,25000001
109004371,25000001
109004372,25000001
109004373,25000001
109004374,25000001
109004375,25000001
109004376,25000001
109004377,25000001
109004378,25000001
109004379,25000001
109004380,25000001
109004381,25000001
109004382,25000001
109004383,25000001
109004384,25000001
109004385,25000001
109004386,25000001
109004387,25000001
109004388,25000001
109004389,25000001
109004390,25000001
109004391,25000001
109004392,25000001
109004393,25000001
109004394,25000001
109004395,25000001
109004396,25000001
109004397,25000001
109004398,25000001
109004399,25000001
109004400,25000001
109004401,25000001
109004402,25000001
109004403,25000001
109004404,25000001
109004405,25000001
109004406,25000001
109004407,25000001
109004408,25000001
109004409,25000001
109004410,25000001
109004411,25000001
109004412,25000001
109004413,25000001
109004414,25000001
109004415,25000001
109004416,25000001
109004417,25000001
109004418,25000001
109004419,25000001
109004420,25000001
109004421,25000001
109004422,25000001
109004424,25000001
109004425,25000001
109004426,25000001
109004427,25000001
109004428,25000001
109004429,25000001
109004430,25000001
109004431,25000001
109004434,25000001
109004435,25000001
109004436,25000001
109004437,25000001
109004438,25000001
109004439,25000001
109004442,25000001
109004443,25000001
109004444,25000001
109004445,25000001
109004446,25000001
109004447,25000001
109004448,25000001
109004449,25000001
109004450,25000001
109004451,25000001
109004452,25000001
109004454,25000001
109004456,25000001
109004457,25000001
109004458,25000001
109004459,25000001
109004460,25000001
109004461,25000001
109004462,25000001
109004463,25000001
109004464,25000001
109004465,25000001
109004466,25000001
109004467,25000001
109004468,25000001
109004469,25000001
109004470,25000001
109004471,25000001
109004472,25000001
109004473,25000001
109004474,25000001
109004475,25000001
109004476,25000001
109004477,25000001
109004478,25000001
109004479,25000001
109004481,25000001
109004482,25000001
109004483,25000001
109004484,25000001
109004485,25000001
109004486,25000001
109004487,25000001
109004488,25000001
109004489,25000001
109004490,25000001
109004491,25000001
109004492,25000001
109004493,25000001
109004494,25000001
109004495,25000001
109004496,25000001
109004497,25000001
109004498,25000001
109004499,25000001
109004500,25000001
109004501,25000001
109004502,25000001
109004503,25000001
109004504,25000001
109004505,25000001
109004506,25000001
109004507,25000001
109004508,25000001
109004509,25000001
109004510,25000001
109004511,25000001
109004512,25000001
109004513,25000001
109004514,25000001
109004515,25000001
109004516,25000001
109004517,25000001
109004518,25000001
109004519,25000001
109004520,25000001
109004521,25000001
109004522,25000001
109004523,25000001
109004524,25000001
109004525,25000001
109004526,25000001
109004527,25000001
109004528,25000001
109004529,25000002
109004530,25000002
109004531,25000002
109004532,25000002
109004533,25000002
109004534,25000002
109004535,25000002
109004536,25000002
109004537,25000002
109004538,25000002
109004539,25000002
109004540,25000002
109004541,25000002
109004542,25000002
109004543,25000002
109004544,25000002
109004545,25000002
109004546,25000001
109004547,25000002
109004548,25000002
109004549,25000002
109004550,25000002
109004551,25000002
109004552,25000002
109004553,25000002
109004554,25000002
109004555,25000002
109004556,25000002
109004557,25000002
109004558,25000002
109004559,25000002
109004560,25000001
109004561,25000002
109004562,25000002
109004563,25000002
109004564,25000002
109004565,25000002
109004566,25000001
109004567,25000001
109004568,25000001
109004569,25000001
109004570,25000002
109004571,25000002
109004572,25000002
109004573,25000002
109004574,25000002
109004575,25000002
109004576,25000002
109004577,25000002
109004578,25000002
109004579,25000002
109004580,25000002
109004581,25000002
109004582,25000002
109004583,25000002
109004584,25000002
109004585,25000002
109004586,25000001
109004587,25000002
109004588,25000002
109004589,25000002
109004590,25000002
109004591,25000002
109004592,25000002
109004593,25000002
109004594,25000002
109004595,25000001
109004596,25000001
109004597,25000001
109004598,25000001
109004599,25000001
109004600,25000001
109004601,25000001
109004602,25000001
109004603,25000001
109004604,25000001
109004605,25000001
109004606,25000001
109004607,25000001
109004608,25000001
109004610,25000001
109004611,25000001
109004612,25000001
109004613,25000001
109004614,25000001
109004615,25000001
109004616,25000001
109004617,25000001
109004618,25000001
109004619,25000001
109004620,25000001
109004621,25000001
109004622,25000001
109004623,25000001
109004624,25000001
109004625,25000001
109004626,25000001
109004627,25000001
109004628,25000001
109004629,25000001
109004630,25000002
109004631,25000001
109004632,25000001
109004633,25000001
109004634,25000001
109004635,25000001
109004636,25000001
109004637,25000001
109004638,25000001
109004639,25000001
109004640,25000001
109004641,25000001
109004642,25000001
109004643,25000001
109004644,25000001
109004645,25000001
109004646,25000001
109004647,25000001
109004648,25000001
109004649,25000001
109004650,25000001
109004651,25000001
109004652,25000001
109004653,25000001
109004654,25000001
109004655,25000001
109004656,25000001
109004657,25000001
109004658,25000001
109004659,25000001
109004660,25000001
109004661,25000001
109004662,25000001
109004663,25000001
109004664,25000001
109004665,25000002
109004666,25000002
109004667,25000002
109004668,25000001
109004669,25000001
109004670,25000001
109004671,25000001
109004674,25000001
109004675,25000001
109004676,25000001
109004677,25000001
109004678,25000001
109004679,25000001
109004681,25000001
109004682,25000001
109004683,25000001
109004684,25000001
109004685,25000001
109004686,25000001
109004687,25000001
109004689,25000001
109004690,25000001
109004691,25000001
109004692,25000001
109004693,25000001
109004694,25000001
109004695,25000001
109004696,25000001
109004697,25000001
109004698,25000001
109004699,25000001
109004700,25000001
109004702,25000001
109004703,25000001
109004704,25000001
109004705,25000001
109004706,25000001
109004707,25000001
109004708,25000001
109004709,25000001
109004710,25000001
109004711,25000001
109004712,25000001
109004713,25000001
109004714,25000001
109004715,25000001
109004716,25000001
109004717,25000001
109004718,25000001
109004719,25000001
109004720,25000001
109004721,25000001
109004722,25000001
109004723,25000001
109004724,25000001
109004725,25000001
109004726,25000001
109004727,25000001
109004728,25000001
109004729,25000001
109004730,25000001
109004731,25000001
109004732,25000001
109004733,25000001
109004734,25000001
109004735,25000001
109004737,25000001
109004738,25000002
109004739,25000002
109004740,25000002
109004741,25000002
109004742,25000002
109004743,25000002
109004744,25000002
109004745,25000002
109004746,25000002
109004747,25000002
109004748,25000002
109004749,25000002
109004750,25000002
109004751,25000002
109004752,25000001
109004753,25000001
109004754,25000001
109004755,25000002
109004756,25000002
109004757,25000002
109004758,25000002
109004759,25000002
109004760,25000002
109004761,25000002
109004762,25000001
109004763,25000001
109004764,25000001
109004765,25000001
109004766,25000001
109004767,25000001
109004768,25000001
109004769,25000001
109004771,25000002
109004772,25000001
109004773,25000002
109004774,25000002
109004775,25000002
109004776,25000002
109004777,25000002
109004778,25000002
109004779,25000002
109004780,25000002
109004781,25000001
109004782,25000001
109004783,25000001
109004784,25000001
109004785,25000001
109004786,25000002
109004787,25000002
109004788,25000002
109004789,25000002
109004790,25000001
109004791,25000002
109004792,25000002
109004793,25000002
109004794,25000001
109004795,25000002
109004796,25000001
109004797,25000002
109004798,25000002
109004799,25000002
109004800,25000002
109004801,25000002
109004802,25000002
109004803,25000002
109004804,25000002
109004806,25000001
109004807,25000001
109004808,25000001
109004809,25000001
109004810,25000001
109004811,25000001
109004813,25000001
109004814,25000001
109004815,25000001
109004816,25000001
109004817,25000001
109004818,25000001
109004819,25000001
109004820,25000001
109004821,25000001
109004822,25000001
109004823,25000001
109004824,25000001
109004825,25000001
109004826,25000001
109004827,25000001
109004828,25000001
109004829,25000001
109004830,25000001
109004831,25000001
109004832,25000001
109004833,25000001
109004834,25000001
109004836,25000001
109004837,25000001
109004838,25000001
109004839,25000001
109004840,25000001
109004841,25000001
109004842,25000001
109004843,25000001
109004844,25000001
109004845,25000001
109004847,25000001
109004849,25000001
109004850,25000001
109004851,25000001
109004852,25000001
109004853,25000001
109004854,25000001
109004855,25000001
109004856,25000001
109004857,25000001
109004859,25000001
109004860,25000001
