,calendar_day,year,month,global_steel_utilization,fed_construction$B,state_local_construction$B,carbon_bar_ship_usa,carbon_bar_ship_canada,structural_ship_usa,structural_ship_canada,ism_manufacturing,ism_non_manufacturing,chicago_scrap$ST,block,IN_tons,PR_ton,SO_order_qty_sales_units,SH_shipment_tons
1581,2018-03-31,2018,3,0.747,1689.0,18625.0,255200.0,34700.0,234500.0,39300.0,59.3,58.8,375.0,"1"" SB FLT",134.86599712200004,0.0,14.985500000000002,71.0
1582,2018-03-31,2018,3,0.747,1689.0,18625.0,255200.0,34700.0,234500.0,39300.0,59.3,58.8,375.0,"10"" FLT",1719.9190082140005,0.0,105.05999999999999,87.0
1583,2018-03-31,2018,3,0.747,1689.0,18625.0,255200.0,34700.0,234500.0,39300.0,59.3,58.8,375.0,"8"" FLT",25707.434010261997,1535.0,933.5529999999998,674.0
1584,2018-03-31,2018,3,0.747,1689.0,18625.0,255200.0,34700.0,234500.0,39300.0,59.3,58.8,375.0,"2"" CHN",0.0,0.0,0.0,0.0
1585,2018-03-31,2018,3,0.747,1689.0,18625.0,255200.0,34700.0,234500.0,39300.0,59.3,58.8,375.0,"6"" ANG",15200.260100366002,1874.0,379.605,252.0
1586,2018-03-31,2018,3,0.747,1689.0,18625.0,255200.0,34700.0,234500.0,39300.0,59.3,58.8,375.0,"MC18"" CHN",286.48800758999994,0.0,0.0,0.0
1587,2018-03-31,2018,3,0.747,1689.0,18625.0,255200.0,34700.0,234500.0,39300.0,59.3,58.8,375.0,"6"" CHN",63593.90408435098,3548.0,3518.189999999999,2990.0
1588,2018-03-31,2018,3,0.747,1689.0,18625.0,255200.0,34700.0,234500.0,39300.0,59.3,58.8,375.0,"2-1/2"" CHN",0.0,0.0,0.0,0.0
1589,2018-03-31,2018,3,0.747,1689.0,18625.0,255200.0,34700.0,234500.0,39300.0,59.3,58.8,375.0,MC12X10.6,0.0,0.0,0.0,0.0
1590,2018-03-31,2018,3,0.747,1689.0,18625.0,255200.0,34700.0,234500.0,39300.0,59.3,58.8,375.0,"1-1/4"" SQR",0.0,0.0,0.0,0.0
1591,2018-03-31,2018,3,0.747,1689.0,18625.0,255200.0,34700.0,234500.0,39300.0,59.3,58.8,375.0,"3-1/2"" FLT",5.0020000929999995,0.0,0.0,5.0
1592,2018-03-31,2018,3,0.747,1689.0,18625.0,255200.0,34700.0,234500.0,39300.0,59.3,58.8,375.0,"6"" FLT",11951.431966895005,1136.0,751.2060000000001,478.0
1593,2018-03-31,2018,3,0.747,1689.0,18625.0,255200.0,34700.0,234500.0,39300.0,59.3,58.8,375.0,"2-1/2"" ANG",0.46000000000000013,0.0,0.0,0.0
1594,2018-03-31,2018,3,0.747,1689.0,18625.0,255200.0,34700.0,234500.0,39300.0,59.3,58.8,375.0,"12"" CHN",3360.083009034,0.0,139.627,256.0
1595,2018-03-31,2018,3,0.747,1689.0,18625.0,255200.0,34700.0,234500.0,39300.0,59.3,58.8,375.0,"10"" CHN",23163.400972989995,-9.0,562.742,1272.0
1596,2018-03-31,2018,3,0.747,1689.0,18625.0,255200.0,34700.0,234500.0,39300.0,59.3,58.8,375.0,"2-1/2"" FLT",0.0,0.0,0.0,0.0
1597,2018-03-31,2018,3,0.747,1689.0,18625.0,255200.0,34700.0,234500.0,39300.0,59.3,58.8,375.0,"5"" ANG",12849.390915221995,2155.0,197.78799999999998,217.0
1598,2018-03-31,2018,3,0.747,1689.0,18625.0,255200.0,34700.0,234500.0,39300.0,59.3,58.8,375.0,"5 X 3"" ANG",11604.852072530997,0.0,323.7659999999999,363.0
1599,2018-03-31,2018,3,0.747,1689.0,18625.0,255200.0,34700.0,234500.0,39300.0,59.3,58.8,375.0,MC10X8.4,0.0,0.0,0.0,0.0
1600,2018-03-31,2018,3,0.747,1689.0,18625.0,255200.0,34700.0,234500.0,39300.0,59.3,58.8,375.0,"3"" CHN",0.023000000000000013,0.0,0.0,0.0
1601,2018-03-31,2018,3,0.747,1689.0,18625.0,255200.0,34700.0,234500.0,39300.0,59.3,58.8,375.0,"3/16X3/4"" FLT",0.0,0.0,0.0,0.0
1602,2018-03-31,2018,3,0.747,1689.0,18625.0,255200.0,34700.0,234500.0,39300.0,59.3,58.8,375.0,"9"" CHN",23108.656023142,0.0,459.23400000000026,557.0
1603,2018-03-31,2018,3,0.747,1689.0,18625.0,255200.0,34700.0,234500.0,39300.0,59.3,58.8,375.0,"5"" FLT",3431.9819905770005,0.0,132.44700000000003,165.0
1604,2018-03-31,2018,3,0.747,1689.0,18625.0,255200.0,34700.0,234500.0,39300.0,59.3,58.8,375.0,PR 3/8,3.956000026000002,0.0,3.0,4.0
1605,2018-03-31,2018,3,0.747,1689.0,18625.0,255200.0,34700.0,234500.0,39300.0,59.3,58.8,375.0,"2 X 1"" CHN",27.531999366,0.0,7.5165,9.0
1606,2018-03-31,2018,3,0.747,1689.0,18625.0,255200.0,34700.0,234500.0,39300.0,59.3,58.8,375.0,"12"" FLT",1803.6180017150011,0.0,88.84200000000001,79.0
1607,2018-03-31,2018,3,0.747,1689.0,18625.0,255200.0,34700.0,234500.0,39300.0,59.3,58.8,375.0,"1-1/2"" CHN",0.0,0.0,0.0,0.0
1608,2018-03-31,2018,3,0.747,1689.0,18625.0,255200.0,34700.0,234500.0,39300.0,59.3,58.8,375.0,"8"" ANG",249.10598945800012,0.0,4.752,5.0
1609,2018-03-31,2018,3,0.747,1689.0,18625.0,255200.0,34700.0,234500.0,39300.0,59.3,58.8,375.0,"1/2"" SQR",0.023000000000000013,0.0,2.534,0.0
1610,2018-03-31,2018,3,0.747,1689.0,18625.0,255200.0,34700.0,234500.0,39300.0,59.3,58.8,375.0,"4"" ANG",20231.781011545987,0.0,744.1390000000002,762.0
1611,2018-03-31,2018,3,0.747,1689.0,18625.0,255200.0,34700.0,234500.0,39300.0,59.3,58.8,375.0,"7"" FLT",14854.363043272007,0.0,192.23499999999999,237.0
1612,2018-03-31,2018,3,0.747,1689.0,18625.0,255200.0,34700.0,234500.0,39300.0,59.3,58.8,375.0,"8 X 4"" ANG",197.56800320599996,0.0,14.111999999999998,5.0
1613,2018-03-31,2018,3,0.747,1689.0,18625.0,255200.0,34700.0,234500.0,39300.0,59.3,58.8,375.0,"5/8"" SQR",0.0,0.0,0.0,3.0
1614,2018-03-31,2018,3,0.747,1689.0,18625.0,255200.0,34700.0,234500.0,39300.0,59.3,58.8,375.0,"2"" MED FLT",15.318000078,0.0,12.5,12.0
1615,2018-03-31,2018,3,0.747,1689.0,18625.0,255200.0,34700.0,234500.0,39300.0,59.3,58.8,375.0,"1"" CHN",0.0,0.0,0.0,3.0
1616,2018-03-31,2018,3,0.747,1689.0,18625.0,255200.0,34700.0,234500.0,39300.0,59.3,58.8,375.0,"3/4"" SQR",-0.023000000000000013,0.0,0.0,0.0
1617,2018-03-31,2018,3,0.747,1689.0,18625.0,255200.0,34700.0,234500.0,39300.0,59.3,58.8,375.0,"1-2"" LRG FLT",0.0,0.0,0.0,0.0
1618,2018-03-31,2018,3,0.747,1689.0,18625.0,255200.0,34700.0,234500.0,39300.0,59.3,58.8,375.0,"3"" FLT",43.20299935499999,0.0,25.559,30.0
1619,2018-03-31,2018,3,0.747,1689.0,18625.0,255200.0,34700.0,234500.0,39300.0,59.3,58.8,375.0,"1-1/4"" FLT",0.0,0.0,0.0,0.0
1620,2018-03-31,2018,3,0.747,1689.0,18625.0,255200.0,34700.0,234500.0,39300.0,59.3,58.8,375.0,"3-1/2"" ANG",37217.552992294986,0.0,869.2965,1564.0
1621,2018-03-31,2018,3,0.747,1689.0,18625.0,255200.0,34700.0,234500.0,39300.0,59.3,58.8,375.0,"8"" CHN",40244.922956279996,0.0,1749.8250000000003,2136.0
1622,2018-03-31,2018,3,0.747,1689.0,18625.0,255200.0,34700.0,234500.0,39300.0,59.3,58.8,375.0,"5"" CHN",34878.057849207005,2557.0,1198.9965,775.0
1623,2018-04-30,2018,4,0.771,1630.0,21280.0,243100.0,31900.0,223200.0,37700.0,57.3,56.8,385.0,MC10X8.4,0.0,0.0,0.0,0.0
1624,2018-04-30,2018,4,0.771,1630.0,21280.0,243100.0,31900.0,223200.0,37700.0,57.3,56.8,385.0,"12"" CHN",998.9450016759995,0.0,87.4595,100.0
1625,2018-04-30,2018,4,0.771,1630.0,21280.0,243100.0,31900.0,223200.0,37700.0,57.3,56.8,385.0,"8 X 4"" ANG",127.00799989199993,0.0,4.704,10.0
1626,2018-04-30,2018,4,0.771,1630.0,21280.0,243100.0,31900.0,223200.0,37700.0,57.3,56.8,385.0,"3"" CHN",0.02100000000000001,0.0,0.0,0.0
1627,2018-04-30,2018,4,0.771,1630.0,21280.0,243100.0,31900.0,223200.0,37700.0,57.3,56.8,385.0,"2-1/2"" ANG",0.4200000000000001,0.0,0.0,0.0
1628,2018-04-30,2018,4,0.771,1630.0,21280.0,243100.0,31900.0,223200.0,37700.0,57.3,56.8,385.0,"5"" ANG",35007.57910067902,0.0,1599.1275,1362.0
1629,2018-04-30,2018,4,0.771,1630.0,21280.0,243100.0,31900.0,223200.0,37700.0,57.3,56.8,385.0,"1-1/2"" CHN",0.0,0.0,0.0,0.0
1630,2018-04-30,2018,4,0.771,1630.0,21280.0,243100.0,31900.0,223200.0,37700.0,57.3,56.8,385.0,"6"" FLT",15644.84494186401,-19.0,506.53050000000025,656.0
1631,2018-04-30,2018,4,0.771,1630.0,21280.0,243100.0,31900.0,223200.0,37700.0,57.3,56.8,385.0,PR 3/8,-0.04200000000000002,0.0,4.0,0.0
1632,2018-04-30,2018,4,0.771,1630.0,21280.0,243100.0,31900.0,223200.0,37700.0,57.3,56.8,385.0,"10"" CHN",6980.0149629509915,0.0,421.22400000000005,287.0
1633,2018-04-30,2018,4,0.771,1630.0,21280.0,243100.0,31900.0,223200.0,37700.0,57.3,56.8,385.0,"7"" FLT",9509.207976920998,0.0,158.77849999999992,183.0
1634,2018-04-30,2018,4,0.771,1630.0,21280.0,243100.0,31900.0,223200.0,37700.0,57.3,56.8,385.0,"MC18"" CHN",261.57600692999995,0.0,0.0,0.0
1635,2018-04-30,2018,4,0.771,1630.0,21280.0,243100.0,31900.0,223200.0,37700.0,57.3,56.8,385.0,"5"" FLT",1793.6100086799984,0.0,45.774,78.0
1636,2018-04-30,2018,4,0.771,1630.0,21280.0,243100.0,31900.0,223200.0,37700.0,57.3,56.8,385.0,"1-2"" LRG FLT",0.0,0.0,4.998,0.0
1637,2018-04-30,2018,4,0.771,1630.0,21280.0,243100.0,31900.0,223200.0,37700.0,57.3,56.8,385.0,"1-1/4"" CHN",0.0,0.0,5.05,0.0
1638,2018-04-30,2018,4,0.771,1630.0,21280.0,243100.0,31900.0,223200.0,37700.0,57.3,56.8,385.0,"5 X 3-1/2"" ANG",33359.32491811699,2615.0,1758.394,1080.0
1639,2018-04-30,2018,4,0.771,1630.0,21280.0,243100.0,31900.0,223200.0,37700.0,57.3,56.8,385.0,"1-1/4"" FLT",0.0,0.0,2.5505,0.0
1640,2018-04-30,2018,4,0.771,1630.0,21280.0,243100.0,31900.0,223200.0,37700.0,57.3,56.8,385.0,"4 X 3-1/2"" ANG",536.1460008219999,0.0,9.1,24.0
1641,2018-04-30,2018,4,0.771,1630.0,21280.0,243100.0,31900.0,223200.0,37700.0,57.3,56.8,385.0,"1"" CHN",0.0,0.0,2.621,0.0
1642,2018-04-30,2018,4,0.771,1630.0,21280.0,243100.0,31900.0,223200.0,37700.0,57.3,56.8,385.0,"1"" SB FLT",20.204999998000016,0.0,53.4915,21.0
1643,2018-04-30,2018,4,0.771,1630.0,21280.0,243100.0,31900.0,223200.0,37700.0,57.3,56.8,385.0,"10"" FLT",1278.7909989410018,0.0,68.51,67.0
1644,2018-04-30,2018,4,0.771,1630.0,21280.0,243100.0,31900.0,223200.0,37700.0,57.3,56.8,385.0,"2"" CHN",0.0,0.0,5.134,0.0
1645,2018-04-30,2018,4,0.771,1630.0,21280.0,243100.0,31900.0,223200.0,37700.0,57.3,56.8,385.0,"6"" ANG",27232.063927322026,0.0,853.6110000000002,1147.0
1646,2018-04-30,2018,4,0.771,1630.0,21280.0,243100.0,31900.0,223200.0,37700.0,57.3,56.8,385.0,"4"" ANG",49804.62462077601,5419.0,2057.8965,1169.0
1647,2018-04-30,2018,4,0.771,1630.0,21280.0,243100.0,31900.0,223200.0,37700.0,57.3,56.8,385.0,"2-1/2"" CHN",0.0,0.0,4.994,0.0
1648,2018-04-30,2018,4,0.771,1630.0,21280.0,243100.0,31900.0,223200.0,37700.0,57.3,56.8,385.0,MC12X10.6,31.375999441999998,0.0,3.392,0.0
1649,2018-04-30,2018,4,0.771,1630.0,21280.0,243100.0,31900.0,223200.0,37700.0,57.3,56.8,385.0,"5 X 3"" ANG",13750.252022790995,820.0,496.11600000000004,412.0
1650,2018-04-30,2018,4,0.771,1630.0,21280.0,243100.0,31900.0,223200.0,37700.0,57.3,56.8,385.0,"2 X 1"" CHN",52.584998948,0.0,9.883,8.0
1651,2018-04-30,2018,4,0.771,1630.0,21280.0,243100.0,31900.0,223200.0,37700.0,57.3,56.8,385.0,"6"" CHN",18550.080981380997,-10.0,1031.2279999999998,1337.0
1652,2018-04-30,2018,4,0.771,1630.0,21280.0,243100.0,31900.0,223200.0,37700.0,57.3,56.8,385.0,"3-1/2"" FLT",0.0,0.0,2.5,0.0
1653,2018-04-30,2018,4,0.771,1630.0,21280.0,243100.0,31900.0,223200.0,37700.0,57.3,56.8,385.0,"1-1/4"" SQR",0.0,0.0,0.0,0.0
1654,2018-04-30,2018,4,0.771,1630.0,21280.0,243100.0,31900.0,223200.0,37700.0,57.3,56.8,385.0,"8 X 6"" ANG",0.0,0.0,0.0,0.0
1655,2018-04-30,2018,4,0.771,1630.0,21280.0,243100.0,31900.0,223200.0,37700.0,57.3,56.8,385.0,"2-1/2"" FLT",0.0,0.0,0.0,0.0
1656,2018-04-30,2018,4,0.771,1630.0,21280.0,243100.0,31900.0,223200.0,37700.0,57.3,56.8,385.0,"3/4"" FLT",0.0,0.0,0.0,0.0
1657,2018-04-30,2018,4,0.771,1630.0,21280.0,243100.0,31900.0,223200.0,37700.0,57.3,56.8,385.0,"2"" ANG",0.18900000000000003,0.0,0.0,0.0
1658,2018-04-30,2018,4,0.771,1630.0,21280.0,243100.0,31900.0,223200.0,37700.0,57.3,56.8,385.0,"3/16X3/4"" FLT",0.0,0.0,0.0,0.0
1659,2018-04-30,2018,4,0.771,1630.0,21280.0,243100.0,31900.0,223200.0,37700.0,57.3,56.8,385.0,"12"" FLT",1270.6090088290014,0.0,43.044,68.0
1660,2018-04-30,2018,4,0.771,1630.0,21280.0,243100.0,31900.0,223200.0,37700.0,57.3,56.8,385.0,"7 X 4"" ANG",26551.392752564025,0.0,643.7589999999998,726.0
1661,2018-04-30,2018,4,0.771,1630.0,21280.0,243100.0,31900.0,223200.0,37700.0,57.3,56.8,385.0,"8"" CHN",9757.933932649,0.0,554.1799999999998,646.0
1662,2018-04-30,2018,4,0.771,1630.0,21280.0,243100.0,31900.0,223200.0,37700.0,57.3,56.8,385.0,"1"" FLT",4.916999908000002,0.0,2.448,2.0
1663,2018-04-30,2018,4,0.771,1630.0,21280.0,243100.0,31900.0,223200.0,37700.0,57.3,56.8,385.0,"8"" ANG",195.41399193100006,0.0,0.0,0.0
1664,2018-04-30,2018,4,0.771,1630.0,21280.0,243100.0,31900.0,223200.0,37700.0,57.3,56.8,385.0,PR 1/4,0.0,0.0,2.001,0.0
1665,2018-04-30,2018,4,0.771,1630.0,21280.0,243100.0,31900.0,223200.0,37700.0,57.3,56.8,385.0,"9"" CHN",13296.639941847996,0.0,319.168,238.0
1666,2018-04-30,2018,4,0.771,1630.0,21280.0,243100.0,31900.0,223200.0,37700.0,57.3,56.8,385.0,"3 X 2"" ANG",-0.041999999999999996,0.0,0.0,0.0
1667,2018-04-30,2018,4,0.771,1630.0,21280.0,243100.0,31900.0,223200.0,37700.0,57.3,56.8,385.0,"3/8"" SQR",0.0,0.0,2.468,0.0
1668,2018-04-30,2018,4,0.771,1630.0,21280.0,243100.0,31900.0,223200.0,37700.0,57.3,56.8,385.0,"5"" CHN",28026.844840411995,0.0,837.1190000000003,1276.0
1669,2018-04-30,2018,4,0.771,1630.0,21280.0,243100.0,31900.0,223200.0,37700.0,57.3,56.8,385.0,"9"" FLT",0.2730000000000002,0.0,0.0,0.0
1670,2018-04-30,2018,4,0.771,1630.0,21280.0,243100.0,31900.0,223200.0,37700.0,57.3,56.8,385.0,"3-1/2"" ANG",17688.44906074599,1988.0,96.803,465.0
1671,2018-04-30,2018,4,0.771,1630.0,21280.0,243100.0,31900.0,223200.0,37700.0,57.3,56.8,385.0,"7"" CHN",8892.515951641002,0.0,318.14599999999996,281.0
1672,2018-04-30,2018,4,0.771,1630.0,21280.0,243100.0,31900.0,223200.0,37700.0,57.3,56.8,385.0,"4 X 3"" ANG",7990.492043087999,1868.0,265.701,260.0
1673,2018-04-30,2018,4,0.771,1630.0,21280.0,243100.0,31900.0,223200.0,37700.0,57.3,56.8,385.0,"4"" FLT",179.92800091300006,0.0,15.146999999999998,42.0
1674,2018-04-30,2018,4,0.771,1630.0,21280.0,243100.0,31900.0,223200.0,37700.0,57.3,56.8,385.0,"3/4"" SQR",-0.02100000000000001,0.0,0.0,0.0
1675,2018-04-30,2018,4,0.771,1630.0,21280.0,243100.0,31900.0,223200.0,37700.0,57.3,56.8,385.0,"1/2"" SQR",0.02100000000000001,0.0,0.0,0.0
1676,2018-04-30,2018,4,0.771,1630.0,21280.0,243100.0,31900.0,223200.0,37700.0,57.3,56.8,385.0,1-1/2 SQR,0.0,0.0,8.0325,0.0
1677,2018-04-30,2018,4,0.771,1630.0,21280.0,243100.0,31900.0,223200.0,37700.0,57.3,56.8,385.0,"8"" FLT",22146.232906419005,0.0,790.7150000000001,881.0
1678,2018-04-30,2018,4,0.771,1630.0,21280.0,243100.0,31900.0,223200.0,37700.0,57.3,56.8,385.0,"2"" FLT",122.37899763599994,0.0,29.828999999999997,31.0
1679,2018-04-30,2018,4,0.771,1630.0,21280.0,243100.0,31900.0,223200.0,37700.0,57.3,56.8,385.0,"1/4X3/4"" FLT",0.0,0.0,2.488,0.0
1680,2018-04-30,2018,4,0.771,1630.0,21280.0,243100.0,31900.0,223200.0,37700.0,57.3,56.8,385.0,"1"" SQR",0.0,0.0,2.448,0.0
1681,2018-04-30,2018,4,0.771,1630.0,21280.0,243100.0,31900.0,223200.0,37700.0,57.3,56.8,385.0,"MC4"" CHN",2104.500043159999,0.0,48.57599999999999,33.0
1682,2018-04-30,2018,4,0.771,1630.0,21280.0,243100.0,31900.0,223200.0,37700.0,57.3,56.8,385.0,"3"" FLT",14.891999720000001,0.0,10.0525,7.0
1683,2018-04-30,2018,4,0.771,1630.0,21280.0,243100.0,31900.0,223200.0,37700.0,57.3,56.8,385.0,"6 X 4"" ANG",36295.13218083198,1464.0,1360.2469999999998,1235.0
1684,2018-04-30,2018,4,0.771,1630.0,21280.0,243100.0,31900.0,223200.0,37700.0,57.3,56.8,385.0,"6 X 3-1/2"" ANG",17722.361992480997,1282.0,1128.374,977.0
1685,2018-04-30,2018,4,0.771,1630.0,21280.0,243100.0,31900.0,223200.0,37700.0,57.3,56.8,385.0,"2"" MED FLT",10.208000184,0.0,9.943999999999999,5.0
1686,2018-04-30,2018,4,0.771,1630.0,21280.0,243100.0,31900.0,223200.0,37700.0,57.3,56.8,385.0,"5/8"" SQR",0.0,0.0,2.523,0.0
1687,2018-05-31,2018,5,0.776,1854.0,24611.0,251100.0,33000.0,230400.0,39300.0,58.7,58.6,385.0,"1"" CHN",0.0,0.0,0.0,0.0
1688,2018-05-31,2018,5,0.776,1854.0,24611.0,251100.0,33000.0,230400.0,39300.0,58.7,58.6,385.0,"8"" ANG",288.8599915570001,0.0,3.924,0.0
1689,2018-05-31,2018,5,0.776,1854.0,24611.0,251100.0,33000.0,230400.0,39300.0,58.7,58.6,385.0,PR 3/8,2.958,0.0,0.0,0.0
1690,2018-05-31,2018,5,0.776,1854.0,24611.0,251100.0,33000.0,230400.0,39300.0,58.7,58.6,385.0,"3"" CHN",0.022000000000000013,0.0,0.0,0.0
1691,2018-05-31,2018,5,0.776,1854.0,24611.0,251100.0,33000.0,230400.0,39300.0,58.7,58.6,385.0,"2-1/2"" ANG",0.4400000000000001,0.0,0.0,0.0
1692,2018-05-31,2018,5,0.776,1854.0,24611.0,251100.0,33000.0,230400.0,39300.0,58.7,58.6,385.0,"6 X 4"" ANG",16727.58501238001,0.0,616.8220000000002,662.0
1693,2018-05-31,2018,5,0.776,1854.0,24611.0,251100.0,33000.0,230400.0,39300.0,58.7,58.6,385.0,"4 X 3"" ANG",24045.112953010015,0.0,1366.2189999999998,1102.0
1694,2018-05-31,2018,5,0.776,1854.0,24611.0,251100.0,33000.0,230400.0,39300.0,58.7,58.6,385.0,"5"" ANG",12494.720031729983,0.0,260.867,714.0
1695,2018-05-31,2018,5,0.776,1854.0,24611.0,251100.0,33000.0,230400.0,39300.0,58.7,58.6,385.0,"3-1/2"" ANG",57174.26088511999,861.0,2128.627,1741.0
1696,2018-05-31,2018,5,0.776,1854.0,24611.0,251100.0,33000.0,230400.0,39300.0,58.7,58.6,385.0,PR 1/4,1.0,0.0,0.0,0.0
1697,2018-05-31,2018,5,0.776,1854.0,24611.0,251100.0,33000.0,230400.0,39300.0,58.7,58.6,385.0,"10"" FLT",692.0369977330002,0.0,31.705,40.0
1698,2018-05-31,2018,5,0.776,1854.0,24611.0,251100.0,33000.0,230400.0,39300.0,58.7,58.6,385.0,"3"" FLT",38.28600025,0.0,20.145,32.0
1699,2018-05-31,2018,5,0.776,1854.0,24611.0,251100.0,33000.0,230400.0,39300.0,58.7,58.6,385.0,"6"" ANG",10540.558118930016,0.0,490.724,449.0
1700,2018-05-31,2018,5,0.776,1854.0,24611.0,251100.0,33000.0,230400.0,39300.0,58.7,58.6,385.0,"12"" CHN",3139.5579834260016,0.0,159.9095,189.0
1701,2018-05-31,2018,5,0.776,1854.0,24611.0,251100.0,33000.0,230400.0,39300.0,58.7,58.6,385.0,"5"" CHN",13508.174874382998,1281.0,164.9185,429.0
1702,2018-05-31,2018,5,0.776,1854.0,24611.0,251100.0,33000.0,230400.0,39300.0,58.7,58.6,385.0,"MC4"" CHN",1224.3360099780004,0.0,35.328,49.0
1703,2018-05-31,2018,5,0.776,1854.0,24611.0,251100.0,33000.0,230400.0,39300.0,58.7,58.6,385.0,"6 X 3-1/2"" ANG",5965.409043473996,0.0,129.86700000000002,225.0
1704,2018-05-31,2018,5,0.776,1854.0,24611.0,251100.0,33000.0,230400.0,39300.0,58.7,58.6,385.0,"MC18"" CHN",274.03200725999994,0.0,0.0,0.0
1705,2018-05-31,2018,5,0.776,1854.0,24611.0,251100.0,33000.0,230400.0,39300.0,58.7,58.6,385.0,"2 X 1"" CHN",-0.022000000000000013,0.0,4.733,0.0
1706,2018-05-31,2018,5,0.776,1854.0,24611.0,251100.0,33000.0,230400.0,39300.0,58.7,58.6,385.0,"5/8"" SQR",5.046000004,0.0,0.0,3.0
1707,2018-05-31,2018,5,0.776,1854.0,24611.0,251100.0,33000.0,230400.0,39300.0,58.7,58.6,385.0,"2"" ANG",0.19800000000000004,0.0,0.0,0.0
1708,2018-05-31,2018,5,0.776,1854.0,24611.0,251100.0,33000.0,230400.0,39300.0,58.7,58.6,385.0,"1"" FLT",4.926999970999998,0.0,2.603,2.0
1709,2018-05-31,2018,5,0.776,1854.0,24611.0,251100.0,33000.0,230400.0,39300.0,58.7,58.6,385.0,"8"" CHN",41163.66726700403,3311.0,1779.1975000000004,1635.0
1710,2018-05-31,2018,5,0.776,1854.0,24611.0,251100.0,33000.0,230400.0,39300.0,58.7,58.6,385.0,"5"" FLT",503.60099931899947,0.0,64.26,64.0
1711,2018-05-31,2018,5,0.776,1854.0,24611.0,251100.0,33000.0,230400.0,39300.0,58.7,58.6,385.0,"12"" FLT",295.7560005209998,0.0,19.38,37.0
1712,2018-05-31,2018,5,0.776,1854.0,24611.0,251100.0,33000.0,230400.0,39300.0,58.7,58.6,385.0,"1-1/4"" FLT",0.0,0.0,2.5505,0.0
1713,2018-05-31,2018,5,0.776,1854.0,24611.0,251100.0,33000.0,230400.0,39300.0,58.7,58.6,385.0,"3-1/2"" FLT",2.444000006,0.0,0.0,2.0
1714,2018-05-31,2018,5,0.776,1854.0,24611.0,251100.0,33000.0,230400.0,39300.0,58.7,58.6,385.0,"5 X 3"" ANG",12461.870023533998,0.0,346.126,384.0
1715,2018-05-31,2018,5,0.776,1854.0,24611.0,251100.0,33000.0,230400.0,39300.0,58.7,58.6,385.0,"1"" SQR",0.0,0.0,2.04,2.0
1716,2018-05-31,2018,5,0.776,1854.0,24611.0,251100.0,33000.0,230400.0,39300.0,58.7,58.6,385.0,"1-1/4"" SQR",15.30000019,0.0,0.0,8.0
1717,2018-05-31,2018,5,0.776,1854.0,24611.0,251100.0,33000.0,230400.0,39300.0,58.7,58.6,385.0,"6"" FLT",5924.719966945992,0.0,343.244,413.0
1718,2018-05-31,2018,5,0.776,1854.0,24611.0,251100.0,33000.0,230400.0,39300.0,58.7,58.6,385.0,"4"" ANG",62770.74077402611,0.0,2462.831499999999,3233.0
1719,2018-05-31,2018,5,0.776,1854.0,24611.0,251100.0,33000.0,230400.0,39300.0,58.7,58.6,385.0,"1-1/2"" CHN",0.0,0.0,0.0,0.0
1720,2018-05-31,2018,5,0.776,1854.0,24611.0,251100.0,33000.0,230400.0,39300.0,58.7,58.6,385.0,"10"" CHN",35443.035794375,1924.0,1248.0629999999994,1097.0
1721,2018-05-31,2018,5,0.776,1854.0,24611.0,251100.0,33000.0,230400.0,39300.0,58.7,58.6,385.0,"4"" FLT",61.607999795000005,0.0,9.792,28.0
1722,2018-05-31,2018,5,0.776,1854.0,24611.0,251100.0,33000.0,230400.0,39300.0,58.7,58.6,385.0,MC10X8.4,0.0,0.0,0.0,0.0
1723,2018-05-31,2018,5,0.776,1854.0,24611.0,251100.0,33000.0,230400.0,39300.0,58.7,58.6,385.0,"9"" FLT",0.2860000000000002,0.0,0.0,0.0
1724,2018-05-31,2018,5,0.776,1854.0,24611.0,251100.0,33000.0,230400.0,39300.0,58.7,58.6,385.0,"3 X 2"" ANG",-0.044,0.0,0.0,0.0
1725,2018-05-31,2018,5,0.776,1854.0,24611.0,251100.0,33000.0,230400.0,39300.0,58.7,58.6,385.0,"8 X 6"" ANG",0.0,0.0,8.28,0.0
1726,2018-05-31,2018,5,0.776,1854.0,24611.0,251100.0,33000.0,230400.0,39300.0,58.7,58.6,385.0,"3/4"" FLT",0.0,0.0,0.0,2.0
1727,2018-05-31,2018,5,0.776,1854.0,24611.0,251100.0,33000.0,230400.0,39300.0,58.7,58.6,385.0,"3/8"" SQR",2.576999903,0.0,0.0,0.0
1728,2018-05-31,2018,5,0.776,1854.0,24611.0,251100.0,33000.0,230400.0,39300.0,58.7,58.6,385.0,"7"" FLT",6019.065027751998,442.0,152.09699999999995,186.0
1729,2018-05-31,2018,5,0.776,1854.0,24611.0,251100.0,33000.0,230400.0,39300.0,58.7,58.6,385.0,"7 X 4"" ANG",14066.098036501005,0.0,370.2719999999999,494.0
1730,2018-05-31,2018,5,0.776,1854.0,24611.0,251100.0,33000.0,230400.0,39300.0,58.7,58.6,385.0,"3/16X3/4"" FLT",0.0,0.0,0.0,0.0
1731,2018-05-31,2018,5,0.776,1854.0,24611.0,251100.0,33000.0,230400.0,39300.0,58.7,58.6,385.0,"1/4X3/4"" FLT",0.0,0.0,0.0,0.0
1732,2018-05-31,2018,5,0.776,1854.0,24611.0,251100.0,33000.0,230400.0,39300.0,58.7,58.6,385.0,"2"" MED FLT",10.212000131,0.0,5.0,22.0
